nodeID,topicID,is_evil?,numInConnections,numOutConnections,numEvilOutConnections,numEvilInConnections
389213935854642737518965163996528688860810306473210283241451512658429313685,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,11,16,0,0
476982528653962679256258194063829299744212859847713661885292000077972319444,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,11,16,0,0
540745152629728449139772155469417186654650056075856593188093808950232766653,93541373975201890938187850683779644081366556136554089446356210062480894951600,0,33,16,0,0
799997090302940622568638532251045704483689605525259839064712666505644865423,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,21,16,0,0
1063746180812293138887147089075963624870327760613376677517257382747015181242,73701641029887600249961343338973597360127254455583723069938763114031389713034,0,28,16,0,0
1429308547368735517830801646267653664013637324312460488478040389781624889225,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,17,16,0,0
1468283386354146620886181394358833494446400590698130493247146836385798165135,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,26,16,0,0
1550173801442751417792725034269687169072022895688356008078909292890135615195,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,3,16,0,0
2124780993618723830581433419973225529281653788589520848232623772842162332293,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,24,16,0,0
2269492498407044999908709798762630577002902839218765605367636188461907759916,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,18,16,0,0
2503999809631829890766658671975559649316181805053960308883696645264445788598,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,27,16,0,0
2562590415379054810731496224146976603007055736122568324044843801533053131681,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,8,16,0,0
2966596237416501173003309994821459236674460559977087000373782069583068770331,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,16,16,0,0
3210965440531246201861004800407675648738105925457274631155984891082246183461,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,27,16,0,0
3412128169784912419756510636821897009369879268372268732908765063785321624082,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,2,16,0,0
4444098590876638265640435917379751029258299644166908074092558334308118615721,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,12,16,0,0
4473320279178703303879289825411025439607481602687139438865338140717224570653,73701641029887600249961343338973597360127254455583723069938763114031389713034,0,23,16,0,0
4517781891513892425552140352535994604394849916064219809226046704838082072025,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,16,16,0,0
4629787827903652125283276091380246408561928605533387602512291880058159451446,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,0,16,0,0
4807564729499496672676184436468116694093794058451590027685728201346430021549,93541373975201890938187850683779644081366556136554089446356210062480894951600,0,33,16,0,0
5263036333967009769027881732077671734060373069612245117511923536499801705121,93541373975201890938187850683779644081366556136554089446356210062480894951600,0,30,16,0,0
